"年度","縣市","15歲以上不識字人口","15歲以上人口識字率","15歲以上民間人口之教育程度結構-國中及以下","15歲以上民間人口之教育程度結構-高中(職)","15歲以上民間人口之教育程度結構-大專及以上","幼兒園園數","幼兒園班級數","幼兒園教保服務人員數","幼兒園幼生數","平均每校幼生數-幼兒園","平均每班幼生數-幼兒園","平均每一教保服務人員負擔幼生數-幼兒園","國小校數","國小班級數","國小學生數","國小教師數","平均每校學生數-國小","平均每班學生數-國小","平均每一教師教導學生數-國小","國小學生輟學率","國中校數","國中班級數","國中學生數","附設國中部學生數","國中教師數","平均每校學生數-國中","平均每班學生數-國中","平均每一教師教導學生數-國中","國中學生輟學率","高中校數","高中班級數","高中學生數","高中教師數","高職校數","高職班級數","高職學生數","高職教師數","平均每校學生數-高中職","平均每班學生數-高中職","平均每一教師教導學生數-高中職","國小裸視檢查人數","國小學生視力不良數","國中裸視檢查人數","國中學生視力不良數","視力不良率-國小","視力不良率-國中","公立公共圖書館個數","古蹟總數","平均每校學生數-高級中等學校","平均每一教師教導學生數-高級中等學校","高級中等學校校數","高級中等學校班級數","高級中等學校教師數","高級中等學校學生數"
2008, 彰化縣,51384.000000,95.260000,44.040000,30.640000,25.320000,121.000000,373.000000,601.000000,6734.000000,55.652893,18.053619,11.204659,175.000000,3462.000000,98803.000000,5540.000000,564.588571,28.539284,17.834477,0.038392,39.000000,1537.000000,52021.000000,4326.000000,3065.000000,1222.948718,33.850000,15.560000,0.432649,10.000000,395.000000,16132.000000,1089.000000,11.000000,531.000000,22932.000000,1332.000000,2066.190476,42.185745,17.922346,97882.000000,48451.000000,51638.000000,39122.000000,49.499397,75.762036,30.000000,35.000000,-,-,-,-,-,-
2008, 南投縣,10664.000000,97.600000,45.150000,29.800000,25.040000,103.000000,181.000000,335.000000,3475.000000,33.737864,19.198895,10.373134,150.000000,1725.000000,38326.000000,2934.000000,255.506667,22.217971,13.062713,0.047322,32.000000,708.000000,22530.000000,1796.000000,1426.000000,647.937500,31.820000,14.540000,0.502964,8.000000,196.000000,6889.000000,611.000000,6.000000,168.000000,6389.000000,548.000000,1076.714286,36.478022,13.006040,38022.000000,15466.000000,22404.000000,14717.000000,40.676450,65.689163,22.000000,14.000000,-,-,-,-,-,-
2008, 雲林縣,31292.000000,94.830000,50.240000,27.460000,22.300000,108.000000,367.000000,724.000000,6352.000000,58.814815,17.307902,8.773481,158.000000,2049.000000,51066.000000,3474.000000,323.202532,24.922401,14.699482,0.052650,33.000000,850.000000,28615.000000,6377.000000,1481.000000,673.878788,33.660000,15.020000,0.266032,12.000000,277.000000,10399.000000,892.000000,7.000000,265.000000,10094.000000,699.000000,1414.210526,37.809963,16.888749,50641.000000,19982.000000,28395.000000,17640.000000,39.458147,62.123613,22.000000,10.000000,-,-,-,-,-,-
2008, 嘉義縣,21844.000000,95.290000,52.690000,26.830000,20.480000,117.000000,234.000000,424.000000,4860.000000,41.538462,20.769231,11.462264,127.000000,1575.000000,36099.000000,2645.000000,284.244094,22.920000,13.648015,0.033288,22.000000,521.000000,17016.000000,2214.000000,1011.000000,672.818182,32.660000,14.640000,0.382995,5.000000,81.000000,2999.000000,330.000000,4.000000,167.000000,7552.000000,365.000000,1418.333333,42.544355,18.366906,35810.000000,13618.000000,16931.000000,11122.000000,38.028484,65.690154,20.000000,10.000000,-,-,-,-,-,-
2008, 屏東縣,24856.000000,96.650000,41.650000,34.100000,24.250000,140.000000,286.000000,479.000000,5000.000000,35.714286,17.482517,10.438413,166.000000,2497.000000,61910.000000,4033.000000,372.951807,24.793753,15.350855,0.047372,36.000000,1087.000000,36181.000000,3699.000000,1986.000000,902.277778,33.290000,16.360000,0.523474,11.000000,303.000000,11398.000000,884.000000,8.000000,277.000000,10017.000000,638.000000,1321.789474,36.922414,16.500657,61279.000000,20972.000000,35685.000000,20513.000000,34.223796,57.483536,37.000000,18.000000,-,-,-,-,-,-
2008, 臺東縣,4623.000000,97.610000,52.750000,30.260000,16.990000,97.000000,168.000000,262.000000,2591.000000,26.711340,15.422619,9.889313,91.000000,865.000000,16313.000000,1553.000000,179.263736,18.858960,10.504185,0.179485,21.000000,309.000000,9151.000000,498.000000,671.000000,412.047619,29.610000,12.900000,1.130273,5.000000,152.000000,4818.000000,235.000000,4.000000,64.000000,2374.000000,357.000000,854.444444,33.296296,12.989865,16231.000000,4597.000000,8453.000000,4112.000000,28.322346,48.645451,18.000000,-,-,-,-,-,-,-
2008, 花蓮縣,3750.000000,98.690000,41.760000,32.010000,26.230000,95.000000,189.000000,282.000000,3323.000000,34.978947,17.582011,11.783688,107.000000,1105.000000,23969.000000,1963.000000,224.009346,21.691403,12.210392,0.091377,23.000000,480.000000,14583.000000,1258.000000,1003.000000,579.347826,30.380000,13.130000,0.606897,7.000000,208.000000,7898.000000,533.000000,6.000000,168.000000,5382.000000,431.000000,1118.307692,35.319149,15.080913,23883.000000,7970.000000,14428.000000,7746.000000,33.371017,53.687275,14.000000,9.000000,-,-,-,-,-,-
2008, 澎湖縣,1506.000000,98.100000,40.980000,31.680000,27.340000,16.000000,26.000000,54.000000,505.000000,31.562500,19.423077,9.351852,41.000000,351.000000,5832.000000,616.000000,142.243902,16.615385,9.467532,0.034235,14.000000,126.000000,3102.000000,-,286.000000,221.571429,24.620000,10.850000,0.354381,1.000000,39.000000,1222.000000,107.000000,1.000000,54.000000,1715.000000,116.000000,1468.500000,31.580645,13.170404,5799.000000,2234.000000,3057.000000,2143.000000,38.523883,70.101407,7.000000,23.000000,-,-,-,-,-,-
2008, 基隆市,6998.000000,97.860000,32.850000,35.980000,31.170000,56.000000,157.000000,213.000000,3090.000000,55.178571,19.681529,14.507042,43.000000,958.000000,26877.000000,1644.000000,625.046512,28.055324,16.348540,0.122490,13.000000,493.000000,16851.000000,4907.000000,833.000000,918.769231,34.180000,14.340000,0.883015,7.000000,198.000000,7328.000000,781.000000,4.000000,207.000000,8298.000000,374.000000,1866.636364,38.582716,17.777489,26687.000000,12637.000000,16491.000000,12005.000000,47.352644,72.797283,9.000000,13.000000,-,-,-,-,-,-
2008, 新竹市,5384.000000,98.340000,27.430000,30.540000,42.040000,80.000000,282.000000,524.000000,5685.000000,71.062500,20.159574,10.849237,31.000000,1153.000000,34300.000000,1867.000000,1106.451613,29.748482,18.371719,0.042575,13.000000,540.000000,18247.000000,4300.000000,952.000000,1072.846154,33.790000,14.650000,0.534940,10.000000,330.000000,13301.000000,1138.000000,2.000000,112.000000,4511.000000,233.000000,1842.666667,40.298643,16.128373,33953.000000,15713.000000,18042.000000,12939.000000,46.278679,71.715996,4.000000,23.000000,-,-,-,-,-,-
2008, 嘉義市,4949.000000,97.770000,22.520000,32.030000,45.440000,50.000000,208.000000,352.000000,3264.000000,65.280000,15.692308,9.272727,20.000000,754.000000,23318.000000,1195.000000,1165.900000,30.925729,19.512971,0.025729,8.000000,397.000000,14299.000000,2250.000000,723.000000,1506.125000,36.020000,16.670000,0.149874,8.000000,225.000000,9015.000000,575.000000,6.000000,221.000000,8933.000000,644.000000,1442.714286,40.242152,16.569319,23171.000000,12100.000000,13813.000000,10097.000000,52.220448,73.097806,3.000000,14.000000,-,-,-,-,-,-
2008, 金門縣,1202.000000,98.350000,41.130000,37.130000,21.740000,19.000000,57.000000,117.000000,1241.000000,65.315789,21.771930,10.606838,19.000000,185.000000,4006.000000,323.000000,210.842105,21.654054,12.402477,0.024944,5.000000,71.000000,2169.000000,-,175.000000,433.800000,30.550000,12.390000,0.231589,1.000000,30.000000,1021.000000,72.000000,1.000000,35.000000,1045.000000,88.000000,1033.000000,31.784615,12.912500,3895.000000,1814.000000,2157.000000,1440.000000,46.572529,66.759388,5.000000,43.000000,-,-,-,-,-,-
2008, 連江縣,484.000000,94.180000,42.470000,32.560000,24.970000,5.000000,10.000000,22.000000,160.000000,32.000000,16.000000,7.272727,8.000000,52.000000,533.000000,96.000000,66.625000,10.250000,5.552083,-,5.000000,19.000000,294.000000,-,49.000000,58.800000,15.470000,6.000000,0.689655,1.000000,12.000000,329.000000,30.000000,-,-,-,-,329.000000,27.416667,10.966667,532.000000,209.000000,294.000000,180.000000,39.285714,61.224490,4.000000,3.000000,-,-,-,-,-,-
2009, 總計,403516.000000,97.910000,-,-,-,3154.000000,9602.000000,16904.000000,182049.000000,57.720038,18.959488,10.769581,2658.000000,59478.000000,1593398.000000,99155.000000,599.472536,26.789704,16.069770,0.050881,740.000000,28332.000000,948534.000000,175153.000000,51899.000000,1045.109459,33.480000,14.900000,0.460277,330.000000,10112.000000,403183.000000,35580.000000,156.000000,8512.000000,354608.000000,16585.000000,1919.637860,40.688950,17.884482,1575446.000000,754071.000000,930965.000000,666490.000000,47.863970,71.591306,537.000000,712.000000,-,-,-,-,-,-
2009, 臺灣地區,401892.000000,97.910000,32.330000,32.070000,35.600000,3130.000000,9537.000000,16766.000000,180726.000000,57.739936,18.949984,10.779315,2631.000000,59242.000000,1588859.000000,98717.000000,603.899278,26.819807,16.095090,0.050964,730.000000,28239.000000,946036.000000,175153.000000,51666.000000,1056.004110,33.500000,14.920000,0.460865,328.000000,10070.000000,401849.000000,35477.000000,155.000000,8476.000000,353525.000000,16490.000000,1926.556936,40.729753,17.906113,1570916.000000,752152.000000,928491.000000,664730.000000,47.879836,71.592509,527.000000,666.000000,-,-,-,-,-,-
2009, 新北市,41842.000000,98.720000,31.490000,32.640000,35.870000,347.000000,972.000000,1781.000000,20689.000000,59.622478,21.284979,11.616508,209.000000,9005.000000,259493.000000,14716.000000,1241.593301,28.874263,17.633392,0.076054,64.000000,4305.000000,149593.000000,40253.000000,7075.000000,1708.437500,34.750000,15.450000,0.740000,39.000000,1103.000000,44352.000000,5017.000000,16.000000,1029.000000,45579.000000,1657.000000,2366.981818,42.181520,19.506143,254798.000000,134568.000000,144476.000000,105230.000000,52.813601,72.835627,83.000000,63.000000,-,-,-,-,-,-
2009, 臺北市,20147.000000,99.090000,14.700000,26.420000,58.880000,314.000000,1270.000000,1937.000000,20974.000000,66.796178,16.514961,10.828085,153.000000,5930.000000,154548.000000,11137.000000,1010.117647,26.062057,13.876987,0.022000,62.000000,2943.000000,98369.000000,20494.000000,5579.000000,1256.048387,33.420000,13.960000,0.320000,50.000000,1910.000000,75604.000000,6163.000000,17.000000,1139.000000,46663.000000,2214.000000,2130.761194,40.100689,17.042020,152179.000000,79840.000000,96999.000000,75835.000000,52.464532,78.181218,43.000000,147.000000,-,-,-,-,-,-
2009, 桃園市,27689.000000,98.270000,30.470000,36.440000,33.090000,287.000000,919.000000,1824.000000,20034.000000,69.804878,21.799782,10.983553,189.000000,5512.000000,161716.000000,8862.000000,855.640212,29.338897,18.248251,0.059549,56.000000,2656.000000,91372.000000,10647.000000,5239.000000,1441.517857,34.360000,15.390000,0.440000,24.000000,828.000000,35809.000000,3028.000000,7.000000,679.000000,32006.000000,750.000000,2531.032258,45.000000,20.768131,159735.000000,75034.000000,87762.000000,62736.000000,46.974051,71.484241,30.000000,13.000000,-,-,-,-,-,-
2009, 臺中市,36544.000000,98.310000,28.920000,34.180000,36.900000,259.000000,1011.000000,1857.000000,17899.000000,69.108108,17.704253,9.638665,234.000000,7128.000000,203976.000000,11509.000000,871.692308,28.616162,17.723173,0.026616,70.000000,3525.000000,122974.000000,25552.000000,6406.000000,1391.742857,34.890000,15.210000,0.349783,37.000000,1055.000000,45064.000000,4956.000000,9.000000,1111.000000,49441.000000,1322.000000,2609.934783,43.631117,19.123447,203203.000000,103988.000000,122140.000000,91611.000000,51.174441,75.004912,45.000000,31.000000,-,-,-,-,-,-
2009, 臺南市,38295.000000,97.590000,36.030000,30.980000,32.990000,312.000000,973.000000,1782.000000,18876.000000,60.500000,19.399794,10.592593,212.000000,4442.000000,121200.000000,7194.000000,571.698113,27.285007,16.847373,0.025312,60.000000,2255.000000,76455.000000,16665.000000,3814.000000,996.500000,33.900000,15.680000,0.273042,33.000000,931.000000,36298.000000,3127.000000,16.000000,676.000000,25631.000000,1461.000000,1603.959184,38.537026,17.130340,119953.000000,58379.000000,75839.000000,55626.000000,48.668228,73.347486,40.000000,129.000000,-,-,-,-,-,-
2009, 高雄市,55212.000000,97.640000,29.890000,34.780000,35.320000,378.000000,1348.000000,2591.000000,25345.000000,67.050265,18.801929,9.781937,241.000000,6508.000000,181011.000000,10588.000000,751.082988,27.813614,17.095863,0.061416,79.000000,3318.000000,109161.000000,19229.000000,5991.000000,1138.379747,32.900000,15.010000,0.425856,34.000000,1217.000000,47894.000000,3673.000000,18.000000,1052.000000,44228.000000,2253.000000,2141.365385,40.600264,18.790246,179041.000000,85851.000000,107586.000000,78240.000000,47.950469,72.723217,55.000000,43.000000,-,-,-,-,-,-
2009, 宜蘭縣,11074.000000,97.150000,44.180000,28.630000,27.190000,56.000000,153.000000,276.000000,2542.000000,45.392857,16.614379,9.210145,77.000000,1302.000000,31371.000000,2200.000000,407.415584,24.094470,14.259545,0.038426,25.000000,656.000000,20863.000000,2068.000000,1294.000000,751.800000,31.800000,14.520000,0.340000,6.000000,205.000000,8075.000000,475.000000,5.000000,144.000000,5369.000000,570.000000,1410.181818,38.521490,14.844019,31212.000000,13373.000000,20651.000000,13613.000000,42.845700,65.919326,18.000000,27.000000,-,-,-,-,-,-
2009, 新竹縣,5583.000000,98.640000,32.010000,35.110000,32.880000,102.000000,259.000000,531.000000,5081.000000,49.813725,19.617761,9.568738,84.000000,1530.000000,40583.000000,2555.000000,483.130952,26.524837,15.883757,0.111469,29.000000,685.000000,21856.000000,3200.000000,1336.000000,643.310345,31.910000,13.960000,0.530000,8.000000,185.000000,7717.000000,830.000000,1.000000,148.000000,6309.000000,70.000000,1914.000000,42.120120,19.140000,39951.000000,17259.000000,21404.000000,14490.000000,43.114087,67.697627,14.000000,23.000000,-,-,-,-,-,-
2009, 苗栗縣,6551.000000,98.600000,40.080000,34.210000,25.700000,105.000000,234.000000,378.000000,5062.000000,48.209524,21.632479,13.391534,121.000000,1665.000000,38751.000000,2780.000000,320.256198,23.273874,13.939209,0.041268,30.000000,731.000000,22624.000000,5531.000000,1267.000000,569.766667,30.950000,13.490000,0.620000,10.000000,241.000000,9688.000000,954.000000,7.000000,227.000000,8302.000000,430.000000,1383.588235,38.440171,16.994942,38368.000000,15671.000000,22351.000000,14164.000000,40.843932,63.370766,22.000000,8.000000,-,-,-,-,-,-
2009, 彰化縣,49097.000000,95.500000,42.940000,30.580000,26.490000,117.000000,357.000000,596.000000,6199.000000,52.982906,17.364146,10.401007,175.000000,3408.000000,94148.000000,5477.000000,537.988571,27.625587,17.189702,0.032758,39.000000,1557.000000,52381.000000,4478.000000,3105.000000,1228.282051,33.640000,15.430000,0.360000,10.000000,391.000000,15945.000000,1091.000000,11.000000,546.000000,23249.000000,1332.000000,2079.619048,41.829242,18.023937,92922.000000,46743.000000,51929.000000,40242.000000,50.303480,77.713802,28.000000,37.000000,-,-,-,-,-,-
2009, 南投縣,10066.000000,97.750000,44.070000,29.820000,26.110000,104.000000,179.000000,328.000000,3181.000000,30.586538,17.770950,9.698171,149.000000,1704.000000,36518.000000,2897.000000,245.087248,21.430751,12.605454,0.025522,32.000000,706.000000,22139.000000,1678.000000,1436.000000,639.406250,31.360000,14.250000,0.320000,9.000000,205.000000,7328.000000,641.000000,6.000000,175.000000,6666.000000,570.000000,1044.800000,36.826316,12.941371,36271.000000,15137.000000,21993.000000,14224.000000,41.733065,64.675124,14.000000,13.000000,-,-,-,-,-,-
2009, 雲林縣,29825.000000,95.100000,49.130000,27.470000,23.400000,104.000000,360.000000,483.000000,6536.000000,62.846154,18.155556,13.532091,158.000000,2026.000000,49055.000000,3406.000000,310.474684,24.212734,14.402525,0.036693,32.000000,873.000000,28971.000000,6510.000000,1517.000000,701.906250,33.190000,14.810000,0.340000,13.000000,269.000000,10101.000000,902.000000,7.000000,257.000000,10197.000000,673.000000,1340.400000,38.589354,17.020952,48617.000000,19333.000000,28767.000000,18098.000000,39.765925,62.912365,22.000000,16.000000,-,-,-,-,-,-
2009, 嘉義縣,20679.000000,95.570000,51.470000,27.110000,21.420000,117.000000,235.000000,323.000000,4812.000000,41.128205,20.476596,14.897833,127.000000,1564.000000,34266.000000,2618.000000,269.811024,21.909207,13.088617,0.042122,23.000000,541.000000,17092.000000,2319.000000,1041.000000,642.304348,31.590000,14.190000,0.310000,6.000000,84.000000,3072.000000,346.000000,4.000000,167.000000,7188.000000,371.000000,1257.900000,40.876494,17.543933,33857.000000,13096.000000,16948.000000,9762.000000,38.680332,57.599717,20.000000,15.000000,-,-,-,-,-,-
2009, 屏東縣,23568.000000,96.850000,40.550000,34.110000,25.340000,140.000000,282.000000,485.000000,4833.000000,34.521429,17.138298,9.964948,167.000000,2443.000000,58065.000000,3983.000000,347.694611,23.767908,14.578207,0.041404,36.000000,1105.000000,35987.000000,3704.000000,1993.000000,896.750000,32.570000,16.200000,0.600000,11.000000,299.000000,11191.000000,885.000000,8.000000,283.000000,10565.000000,646.000000,1340.000000,37.381443,16.629654,57627.000000,20576.000000,35220.000000,20832.000000,35.705485,59.148211,38.000000,18.000000,-,-,-,-,-,-
2009, 臺東縣,4355.000000,97.770000,51.550000,30.500000,17.940000,97.000000,169.000000,267.000000,2555.000000,26.340206,15.118343,9.569288,92.000000,859.000000,15686.000000,1582.000000,170.500000,18.260768,9.915297,0.247855,22.000000,313.000000,9167.000000,499.000000,689.000000,394.000000,29.290000,12.580000,1.250000,5.000000,154.000000,4922.000000,229.000000,4.000000,66.000000,2375.000000,345.000000,866.222222,33.168182,13.581882,15649.000000,4581.000000,8314.000000,4148.000000,29.273436,49.891749,17.000000,-,-,-,-,-,-,-
2009, 花蓮縣,3549.000000,98.760000,40.630000,31.970000,27.390000,98.000000,191.000000,257.000000,3186.000000,32.510204,16.680628,12.396887,107.000000,1086.000000,22690.000000,1937.000000,212.056075,20.893186,11.713991,0.176025,23.000000,479.000000,14470.000000,1244.000000,1003.000000,575.043478,30.210000,12.990000,0.730000,7.000000,206.000000,8160.000000,521.000000,6.000000,164.000000,5462.000000,441.000000,1143.538462,36.816216,15.453222,22434.000000,7615.000000,14241.000000,8162.000000,33.944014,57.313391,14.000000,10.000000,-,-,-,-,-,-
2009, 澎湖縣,1441.000000,98.250000,40.110000,31.530000,28.350000,16.000000,26.000000,58.000000,544.000000,34.000000,20.923077,9.379310,41.000000,352.000000,5563.000000,642.000000,135.682927,15.803977,8.665109,0.017986,14.000000,126.000000,3146.000000,-,291.000000,224.714286,24.970000,10.810000,0.540000,1.000000,38.000000,1205.000000,111.000000,1.000000,55.000000,1753.000000,119.000000,1479.000000,31.806452,12.860870,5495.000000,2266.000000,3067.000000,2097.000000,41.237489,68.373003,7.000000,23.000000,-,-,-,-,-,-
2009, 基隆市,6625.000000,97.990000,31.800000,35.720000,32.480000,55.000000,136.000000,224.000000,3078.000000,55.963636,22.632353,13.741071,43.000000,930.000000,25252.000000,1570.000000,587.255814,27.152688,16.084076,0.089391,13.000000,495.000000,16387.000000,4795.000000,840.000000,891.692308,33.110000,13.800000,0.710000,7.000000,192.000000,7185.000000,786.000000,4.000000,213.000000,8811.000000,395.000000,1890.090909,39.496296,17.604572,25091.000000,12118.000000,16066.000000,11463.000000,48.296202,71.349434,9.000000,13.000000,-,-,-,-,-,-
2009, 新竹市,5085.000000,98.460000,26.370000,29.980000,43.640000,74.000000,268.000000,528.000000,5890.000000,79.594595,21.977612,11.155303,32.000000,1129.000000,32805.000000,1868.000000,1025.156250,29.056687,17.561563,0.034736,13.000000,567.000000,18693.000000,4302.000000,990.000000,1107.000000,32.970000,14.540000,0.470000,10.000000,333.000000,13327.000000,1159.000000,2.000000,118.000000,4655.000000,238.000000,1857.000000,39.871397,15.951324,32458.000000,15207.000000,18497.000000,13262.000000,46.851316,71.698113,4.000000,23.000000,-,-,-,-,-,-
