"年度","縣市","歲入","歲出","經常收入","經常支出","經常收支賸餘","歲入來源別-稅課收入","歲入來源別-規費收入","歲入來源別-罰款及賠償收入","歲入來源別-補助及協助收入","歲入來源別-財產收入","歲入來源別-營業盈餘及事業收入","歲入來源別-工程受益費收入","歲入來源別-信託管理收入","歲入來源別-捐獻及贈與收入","歲入來源別-其他收入","歲入來源別結構比-稅課收入","歲入來源別結構比-規費及罰款收入","歲入來源別結構比-補助及協助收入","歲入來源別結構比-財產收入","歲入來源別結構比-營業盈餘及事業收入","歲入來源別結構比-其他收入","歲出政事別-一般政務支出","歲出政事別-經濟發展支出","歲出政事別-教育科學文化支出","歲出政事別-社會福利支出","歲出政事別-社區發展及環保支出","歲出政事別-退休撫卹支出","歲出政事別-警政支出","歲出政事別-債務支出","歲出政事別-協助及補助支出","歲出政事別-其他支出","歲出政事別結構比-一般政務支出","歲出政事別結構比-經濟發展支出","歲出政事別結構比-教育科學文化支出","歲出政事別結構比-社會福利支出","歲出政事別結構比-社區發展及環保支出","歲出政事別結構比-退休撫卹支出","歲出政事別結構比-警政支出","歲出政事別結構比-債務支出","歲出政事別結構比-協助及補助支出","歲出政事別結構比-其他支出","稅課收入-統籌分配稅收入","自籌財源","自籌財源比率","歲出財源-融資性收入","融資需求-歲入歲出差短","融資需求-債務之償還","補助及協助收入依存度","融資性收入依存度"
2008, 嘉義縣,22596.517000,22924.894000,22529.503000,15275.181000,7254.322000,7152.287000,219.430000,264.375000,14218.030000,107.724000,6.465000,-,0.178000,7.547000,620.476000,31.650000,2.140000,62.920000,0.480000,0.030000,2.780000,2001.330000,6978.408000,7340.637000,3223.911000,319.945000,463.957000,1864.768000,456.999000,141.797000,133.138000,8.730000,30.440000,32.020000,14.060000,1.400000,2.020000,8.140000,1.990000,0.620000,0.580000,4877.531000,3500.955000,15.490000,6850.416000,328.377000,6411.093000,62.020047,29.881996
2008, 屏東縣,30942.028000,30529.278000,30669.761000,22648.257000,8021.504000,9996.411000,484.423000,533.415000,19260.443000,311.114000,-,-,-,58.937000,297.282000,32.310000,3.290000,62.250000,1.000000,-,1.150000,2711.271000,6988.562000,12548.926000,3177.191000,548.008000,749.277000,2712.239000,530.000000,123.000000,440.799000,8.880000,22.890000,41.100000,10.410000,1.800000,2.460000,8.880000,1.740000,0.400000,1.440000,6340.176000,5341.408000,17.260000,2771.438000,-412.749000,3101.970000,63.088433,9.077968
2008, 臺東縣,11946.184000,11578.526000,11939.817000,9263.438000,2676.379000,3962.893000,256.146000,211.906000,7435.034000,19.221000,15.843000,-,-,9.487000,35.650000,33.170000,3.920000,62.240000,0.160000,0.130000,0.380000,1473.279000,1757.985000,4434.142000,1594.357000,168.363000,373.158000,1471.001000,135.095000,-,171.141000,12.730000,15.180000,38.300000,13.770000,1.450000,3.220000,12.700000,1.170000,-,1.480000,3022.138000,1489.011000,12.460000,2708.607000,-367.658000,2936.767000,64.213994,23.393366
2008, 花蓮縣,15547.176000,15598.641000,15427.118000,11710.478000,3716.639000,5099.001000,154.412000,322.486000,9433.185000,179.191000,198.533000,-,-,1.420000,158.945000,32.800000,3.060000,60.680000,1.150000,1.280000,1.030000,1660.844000,3240.833000,4811.381000,1567.002000,352.036000,1667.769000,1790.222000,244.793000,-,263.756000,10.650000,20.780000,30.840000,10.040000,2.260000,10.690000,11.480000,1.570000,-,1.690000,3376.234000,2737.756000,17.610000,5210.000000,51.464000,4834.151000,60.474403,33.400346
2008, 澎湖縣,7282.657000,7687.195000,7050.334000,5684.135000,1366.199000,1876.101000,63.302000,22.650000,4948.123000,247.763000,12.491000,-,-,20.679000,91.544000,25.760000,1.180000,67.950000,3.400000,0.170000,1.540000,954.499000,1715.410000,1906.464000,927.770000,226.955000,646.856000,1116.502000,27.632000,73.428000,91.674000,12.420000,22.320000,24.800000,12.070000,2.950000,8.410000,14.520000,0.360000,0.960000,1.190000,1656.499000,678.034000,9.310000,-,404.538000,-,64.368381,-
2008, 基隆市,14207.382000,15393.411000,14124.359000,12656.360000,1467.999000,5894.971000,412.148000,338.956000,6739.006000,286.574000,22.499000,-,-,115.187000,398.038000,41.490000,5.290000,47.430000,2.020000,0.160000,3.610000,2229.270000,2120.478000,4487.601000,2095.880000,842.034000,1553.732000,1738.880000,185.465000,-,140.067000,14.480000,13.780000,29.150000,13.620000,5.470000,10.090000,11.300000,1.200000,-,0.910000,3029.575000,4438.800000,31.240000,2080.290000,1186.028000,1374.833000,43.778510,13.514159
2008, 新竹市,14536.427000,16677.595000,14527.532000,12260.259000,2267.272000,7870.691000,694.378000,406.352000,5121.426000,117.858000,-,1.012000,-,9.517000,315.189000,54.140000,7.570000,35.230000,0.810000,-,2.250000,1522.459000,3611.232000,5052.334000,1760.334000,1121.587000,1714.841000,1414.776000,315.630000,-,164.399000,9.130000,21.650000,30.290000,10.560000,6.730000,10.280000,8.480000,1.890000,-,0.990000,2488.905000,6926.095000,47.650000,3197.866000,2141.167000,2922.714000,30.708420,19.174623
2008, 嘉義市,10233.182000,10528.174000,10186.411000,7880.923000,2305.487000,4489.817000,297.703000,131.408000,5003.488000,112.022000,1.382000,-,-,7.930000,189.428000,43.880000,4.190000,48.900000,1.090000,0.010000,1.930000,1464.521000,1988.723000,3250.333000,767.709000,476.429000,1264.822000,1144.596000,75.082000,-,95.957000,13.910000,18.890000,30.870000,7.290000,4.530000,12.020000,10.870000,0.710000,-,0.910000,1721.598000,3508.095000,34.280000,919.242000,294.992000,581.132000,47.524746,8.731258
2008, 金門縣,10184.430000,9471.599000,10181.204000,5790.606000,4390.598000,2221.936000,214.212000,53.230000,2808.716000,317.047000,405.000000,-,-,4101.000000,63.287000,21.820000,2.620000,27.580000,3.110000,3.980000,40.890000,1032.150000,3762.731000,2055.877000,1076.925000,527.563000,417.622000,475.678000,-,87.045000,36.005000,10.900000,39.730000,21.700000,11.370000,5.570000,4.410000,5.020000,-,0.920000,0.380000,1200.617000,6175.096000,60.630000,-,-712.831000,-,29.654085,-
2008, 連江縣,2427.876000,2437.548000,2424.405000,1499.688000,924.717000,437.883000,29.790000,9.208000,1865.053000,19.970000,2.987000,-,-,58.800000,4.184000,18.040000,1.610000,76.820000,0.820000,0.120000,2.590000,512.792000,825.952000,486.641000,301.844000,101.726000,23.734000,126.917000,-,34.737000,23.201000,21.040000,33.880000,19.960000,12.390000,4.170000,0.970000,5.210000,-,1.430000,0.950000,314.578000,248.244000,10.220000,9.672000,9.672000,-,76.513488,0.396792
2009, 總計,781577.970000,867912.553000,771024.340000,629199.473000,141824.866000,366147.685000,29480.514000,18260.945000,320479.843000,15578.050000,11506.457000,18.709000,19.661000,4895.357000,15190.744000,46.850000,6.110000,41.010000,1.990000,1.470000,2.570000,78560.604000,165478.566000,300334.473000,106394.391000,45181.819000,66300.801000,79460.554000,12548.158000,724.916000,12928.266000,9.050000,19.070000,34.600000,12.260000,5.210000,7.640000,9.150000,1.450000,0.080000,1.490000,150169.673000,310928.452000,39.780000,175771.085000,86334.583000,133870.080000,36.925361,20.252165
2009, 臺灣地區,768472.227000,852587.691000,757960.286000,620123.482000,137836.803000,363849.328000,29227.903000,18209.085000,314922.824000,15217.400000,11253.897000,18.709000,19.661000,620.515000,15132.901000,47.350000,6.170000,40.980000,1.980000,1.460000,2.060000,76085.442000,159669.689000,297033.553000,104858.388000,44199.814000,65865.261000,78833.581000,12548.158000,605.320000,12888.481000,8.920000,18.730000,34.840000,12.300000,5.180000,7.730000,9.250000,1.470000,0.070000,1.510000,148964.541000,304584.862000,39.640000,173551.965000,84115.463000,133870.080000,36.937294,20.355908
2009, 新北市,88948.907000,98877.601000,88388.141000,75634.926000,12753.215000,53931.405000,3016.502000,3178.414000,23749.755000,978.746000,281.173000,-,-,21.202000,3791.707000,60.630000,6.960000,26.700000,1.100000,0.320000,4.290000,7909.499000,14994.884000,34975.780000,12022.263000,7899.489000,9489.743000,9703.839000,994.227000,-,887.872000,8.000000,15.170000,35.370000,12.160000,7.990000,9.600000,9.810000,1.000000,-,0.900000,26198.798000,39000.354000,43.850000,41247.298000,9928.693000,34304.465000,24.019348,41.715512
2009, 臺北市,145751.384000,155523.115000,144583.333000,120568.512000,24014.821000,96242.940000,11683.112000,3801.697000,24699.690000,3720.347000,4792.306000,-,0.499000,13.719000,797.070000,66.030000,10.620000,16.950000,2.550000,3.290000,0.560000,11222.632000,28593.462000,58030.001000,23627.302000,11240.345000,4457.352000,12568.298000,4881.808000,-,901.912000,7.220000,18.380000,37.310000,15.190000,7.230000,2.870000,8.080000,3.140000,-,0.580000,33964.533000,87087.161000,59.750000,16371.730000,9771.730000,6600.000000,15.881684,10.526879
2009, 桃園市,45895.361000,48076.080000,44992.522000,38061.841000,6930.680000,21454.540000,1282.862000,1582.449000,15883.336000,997.111000,3890.504000,-,-,37.809000,766.747000,46.750000,6.240000,34.610000,2.170000,8.480000,1.750000,4642.689000,4358.699000,22590.881000,4487.324000,1406.164000,4387.675000,5068.648000,689.700000,-,444.295000,9.660000,9.060000,46.990000,9.340000,2.920000,9.130000,10.540000,1.440000,-,0.920000,5676.881000,24335.143000,53.020000,7100.000000,2180.719000,7337.500000,33.037918,14.768259
2009, 臺中市,68585.491000,74184.323000,66223.599000,58656.292000,7567.306000,34223.689000,2185.636000,1593.147000,24876.621000,2691.084000,491.572000,-,-,67.722000,2456.016000,49.900000,5.510000,36.270000,3.920000,0.720000,3.680000,7066.288000,11468.962000,27629.342000,7187.211000,2811.340000,7002.613000,8532.709000,635.030000,-,1850.824000,9.530000,15.460000,37.240000,9.690000,3.790000,9.440000,11.500000,0.860000,-,2.490000,8904.266000,34804.603000,50.750000,14969.894000,5598.831000,10409.770000,33.533528,20.179323
2009, 臺南市,53554.352000,59612.630000,52378.457000,44463.278000,7915.178000,23316.382000,1287.146000,954.015000,25742.725000,1304.661000,391.125000,-,-,20.784000,537.511000,43.540000,4.180000,48.070000,2.440000,0.730000,1.040000,6359.918000,9455.122000,18247.864000,5733.638000,2347.415000,7450.235000,6050.845000,618.793000,84.000000,3264.797000,10.670000,15.860000,30.610000,9.620000,3.940000,12.500000,10.150000,1.040000,0.140000,5.470000,8737.210000,19074.416000,35.620000,15807.000000,6058.277000,13359.623000,43.183341,26.516193
2009, 高雄市,102296.606000,117940.319000,100823.416000,85796.187000,15027.228000,43048.085000,5692.064000,2194.243000,46303.575000,1999.395000,537.556000,18.514000,18.170000,96.898000,2388.102000,42.080000,7.710000,45.260000,1.950000,0.530000,2.470000,9786.590000,24479.911000,35222.731000,16158.726000,8193.734000,11042.396000,9707.559000,2099.635000,3.000000,1246.032000,8.300000,20.760000,29.860000,13.700000,6.950000,9.360000,8.230000,1.780000,0.000000,1.060000,16319.572000,39673.459000,38.780000,21876.300000,15643.712000,10472.221000,39.260174,18.548619
2009, 宜蘭縣,17067.418000,19979.112000,16987.169000,13554.780000,3432.389000,5349.848000,323.221000,291.395000,10468.540000,102.165000,213.455000,-,-,-,318.791000,31.350000,3.600000,61.330000,0.600000,1.250000,1.870000,1879.046000,4654.492000,6217.420000,2076.594000,855.545000,1877.600000,1801.389000,287.366000,15.500000,314.155000,9.400000,23.300000,31.120000,10.390000,4.280000,9.400000,9.020000,1.440000,0.080000,1.570000,2494.873000,4104.003000,24.050000,2775.997000,2911.694000,2775.997000,52.397424,13.894496
2009, 新竹縣,18211.054000,21714.861000,16478.163000,11991.380000,4486.783000,5916.038000,263.264000,432.918000,8971.882000,1780.706000,180.454000,-,-,0.053000,665.736000,32.480000,3.820000,49.270000,9.780000,0.990000,3.660000,2538.922000,2388.748000,7389.719000,3772.081000,1583.788000,1916.168000,1489.403000,384.755000,-,251.272000,11.690000,11.000000,34.030000,17.370000,7.290000,8.830000,6.860000,1.770000,-,1.160000,2468.811000,6770.360000,37.180000,6000.000000,3503.806000,6578.000000,41.316783,27.630847
2009, 苗栗縣,18790.669000,26691.047000,18773.136000,6312.436000,12460.700000,6238.231000,331.728000,457.060000,11168.561000,34.674000,0.622000,-,-,21.271000,538.519000,33.200000,4.200000,59.440000,0.180000,0.010000,2.970000,2380.687000,5888.709000,11003.344000,2814.394000,1336.078000,448.505000,2007.882000,391.227000,30.500000,389.716000,8.930000,22.060000,41.220000,10.550000,5.000000,1.680000,7.520000,1.470000,0.110000,1.460000,3046.945000,4575.162000,24.340000,7931.000000,7900.377000,5128.500000,41.843847,29.714084
2009, 彰化縣,33622.877000,38749.494000,33600.781000,28886.147000,4714.634000,12629.972000,323.094000,839.692000,19011.331000,59.833000,41.099000,-,0.416000,24.318000,693.118000,37.570000,3.460000,56.540000,0.180000,0.120000,2.130000,2731.847000,8481.222000,13961.321000,4640.472000,567.484000,3904.435000,3868.790000,139.919000,64.562000,389.436000,7.050000,21.890000,36.030000,11.980000,1.460000,10.080000,9.980000,0.360000,0.170000,1.000000,5525.347000,9086.199000,27.020000,2800.000000,5126.616000,2813.964000,49.062140,7.225901
2009, 南投縣,23745.931000,25770.222000,23742.422000,16431.410000,7311.012000,10518.103000,211.710000,378.070000,12123.528000,31.553000,2.572000,-,0.399000,7.556000,472.435000,44.300000,2.480000,51.060000,0.130000,0.010000,2.020000,2182.751000,8115.490000,7191.992000,2435.023000,714.508000,2489.968000,2149.445000,148.177000,29.500000,313.363000,8.470000,31.490000,27.910000,9.450000,2.770000,9.660000,8.340000,0.580000,0.110000,1.220000,8032.112000,3590.290000,15.120000,4664.750000,2024.291000,4664.750000,47.044717,18.101319
2009, 雲林縣,26603.715000,28138.835000,26339.997000,18550.809000,7789.188000,8580.960000,189.382000,398.119000,16988.440000,265.647000,4.200000,-,-,3.000000,173.965000,32.250000,2.210000,63.860000,1.000000,0.020000,0.660000,2069.577000,8245.047000,8203.053000,2930.327000,385.608000,2639.690000,2210.901000,369.539000,71.000000,1014.088000,7.350000,29.310000,29.160000,10.410000,1.370000,9.380000,7.860000,1.310000,0.250000,3.600000,4984.754000,4630.519000,17.410000,7903.318000,1535.120000,6984.818000,60.373644,28.086870
2009, 嘉義縣,20823.529000,23133.269000,20689.440000,15948.639000,4740.800000,7793.580000,201.414000,339.509000,12244.090000,167.670000,5.424000,-,0.175000,0.793000,70.870000,37.430000,2.600000,58.800000,0.800000,0.030000,0.340000,1974.213000,6358.732000,8300.264000,2922.746000,229.380000,742.538000,1905.471000,220.992000,135.048000,343.881000,8.530000,27.490000,35.880000,12.630000,0.990000,3.210000,8.240000,0.960000,0.580000,1.490000,5488.337000,3091.101000,14.840000,6032.000000,2309.740000,6081.937000,52.928490,26.075000
2009, 屏東縣,27638.049000,30302.684000,27594.687000,23872.398000,3722.289000,8419.838000,454.750000,475.023000,18013.496000,75.174000,-,-,-,111.489000,88.276000,30.460000,3.370000,65.180000,0.270000,-,0.720000,2820.871000,4784.363000,13051.521000,4786.339000,531.229000,746.682000,2844.116000,205.352000,96.000000,436.207000,9.310000,15.790000,43.070000,15.790000,1.750000,2.460000,9.390000,0.680000,0.320000,1.440000,4918.412000,4706.140000,17.030000,4525.786000,2664.635000,4538.552000,59.445216,14.935264
2009, 臺東縣,11541.978000,12324.634000,11529.576000,9908.621000,1620.954000,3191.113000,284.625000,192.644000,7629.271000,26.681000,2.500000,-,-,16.444000,198.696000,27.650000,4.140000,66.100000,0.230000,0.020000,1.860000,1602.572000,1957.521000,4814.159000,1599.068000,204.076000,420.290000,1492.673000,45.899000,-,188.373000,13.000000,15.880000,39.060000,12.980000,1.660000,3.410000,12.110000,0.370000,-,1.530000,2329.451000,1583.255000,13.720000,4218.123000,782.656000,3433.640000,61.902617,34.225138
2009, 花蓮縣,14367.255000,16058.628000,14315.339000,12092.217000,2223.122000,4297.358000,145.757000,303.225000,9229.179000,110.908000,79.380000,-,-,8.231000,193.213000,29.910000,3.120000,64.240000,0.770000,0.550000,1.410000,1743.719000,3203.112000,5290.526000,1678.520000,259.546000,1678.146000,1869.652000,110.231000,-,225.173000,10.860000,19.950000,32.940000,10.450000,1.620000,10.450000,11.640000,0.690000,-,1.400000,2660.048000,2478.027000,17.250000,2600.000000,1691.373000,2124.151000,57.471778,16.190673
2009, 澎湖縣,7000.912000,7644.183000,6813.394000,6066.933000,746.460000,1520.018000,59.043000,22.537000,5068.846000,204.190000,12.280000,-,-,15.420000,98.573000,21.710000,1.160000,72.400000,2.920000,0.180000,1.630000,855.619000,1789.148000,1756.840000,1025.363000,289.876000,627.427000,1138.518000,8.927000,76.209000,76.251000,11.190000,23.410000,22.980000,13.410000,3.790000,8.210000,14.890000,0.120000,1.000000,1.000000,1313.246000,618.818000,8.840000,-,643.271000,30.000000,66.309846,-
2009, 基隆市,17583.482000,20141.756000,17450.417000,12759.881000,4690.535000,5270.103000,401.647000,245.699000,10976.425000,325.353000,25.440000,-,-,144.329000,194.484000,29.970000,3.680000,62.420000,1.850000,0.150000,1.930000,2611.290000,5848.360000,4981.583000,2088.886000,967.399000,1551.164000,1841.927000,111.294000,-,139.849000,12.960000,29.040000,24.740000,10.370000,4.800000,7.700000,9.150000,0.550000,-,0.690000,2340.807000,4266.250000,24.260000,2119.425000,2558.273000,1658.215000,54.495869,10.522543
2009, 新竹市,14757.211000,16007.726000,14629.622000,12318.161000,2311.460000,7543.635000,600.268000,407.225000,5674.068000,226.281000,-,0.194000,-,0.619000,304.918000,51.120000,6.830000,38.450000,1.530000,-,2.070000,1524.208000,2293.224000,4975.682000,1893.763000,1881.447000,1747.384000,1414.116000,171.460000,-,106.438000,9.520000,14.330000,31.080000,11.830000,11.750000,10.920000,8.830000,1.070000,-,0.670000,2050.578000,7032.565000,47.660000,3396.150000,1250.514000,3402.835000,35.445809,21.215693
2009, 嘉義市,11686.037000,11717.162000,11626.665000,8248.624000,3378.041000,4363.481000,290.669000,121.993000,6099.458000,115.210000,302.228000,-,-,8.849000,384.146000,37.340000,3.530000,52.190000,0.990000,2.590000,3.360000,2182.494000,2310.471000,3199.519000,978.337000,495.352000,1245.240000,1167.391000,33.818000,-,104.537000,18.630000,19.720000,27.310000,8.350000,4.230000,10.630000,9.960000,0.280000,-,0.890000,1509.551000,4077.027000,34.890000,1213.192000,31.125000,1171.138000,52.055762,10.353975
2009, 金門縣,10512.928000,12702.598000,10471.282000,7562.108000,2909.173000,1952.109000,223.431000,48.111000,3442.737000,346.225000,249.991000,-,-,4201.672000,48.648000,18.570000,2.580000,32.750000,3.290000,2.380000,40.430000,2037.579000,4872.039000,2773.744000,1271.121000,750.364000,414.464000,477.971000,-,85.351000,19.961000,16.040000,38.350000,21.840000,10.010000,5.910000,3.260000,3.760000,-,0.670000,0.160000,968.513000,6101.677000,58.040000,2189.670000,2189.670000,-,27.102621,17.237970
2009, 連江縣,2592.814000,2622.264000,2592.771000,1513.883000,1078.888000,346.247000,29.179000,3.747000,2114.282000,14.424000,2.569000,-,-,73.170000,9.194000,13.360000,1.270000,81.540000,0.560000,0.100000,3.170000,437.583000,936.837000,527.174000,264.881000,231.640000,21.076000,149.001000,-,34.245000,19.823000,16.690000,35.730000,20.100000,10.100000,8.830000,0.800000,5.680000,-,1.310000,0.760000,236.619000,241.912000,9.330000,29.449000,29.449000,-,80.628114,1.123037
2010, 總計,837506.572000,882042.714000,828476.085000,656942.846000,171533.238000,397703.277000,32523.359000,17282.071000,331226.895000,14976.866000,19995.672000,0.093000,16.131000,7273.955000,16508.249000,47.480000,5.950000,39.550000,1.790000,2.390000,2.840000,82892.531000,158756.567000,310764.418000,118709.218000,47323.287000,61287.099000,81891.640000,9667.003000,927.538000,9823.408000,9.400000,18.000000,35.230000,13.460000,5.370000,6.950000,9.280000,1.100000,0.100000,1.110000,153281.300000,352998.377000,42.150000,182614.568000,44536.141000,144932.493000,37.552251,20.703597
2010, 臺灣地區,822766.270000,869062.218000,813741.978000,648742.484000,164999.494000,395298.540000,32252.232000,17220.919000,325275.331000,14666.691000,19344.714000,0.093000,16.131000,2263.342000,16428.273000,48.050000,6.010000,39.540000,1.780000,2.350000,2.270000,81525.924000,153791.540000,307649.758000,117161.786000,46574.507000,60830.951000,81257.517000,9667.003000,814.452000,9788.774000,9.380000,17.700000,35.400000,13.480000,5.360000,7.000000,9.350000,1.110000,0.090000,1.130000,151955.261000,345535.677000,42.000000,182525.490000,46295.947000,144932.493000,37.428313,21.002580
2010, 新北市,90550.949000,101579.291000,89554.436000,80835.586000,8718.849000,59183.400000,3001.715000,2824.036000,15212.919000,1379.576000,5486.662000,-,-,147.963000,3314.673000,65.360000,6.430000,16.800000,1.520000,6.060000,3.830000,9020.840000,12561.443000,42736.648000,14609.623000,7971.864000,2544.537000,9925.905000,1577.593000,-,630.835000,8.880000,12.370000,42.070000,14.380000,7.850000,2.510000,9.770000,1.550000,-,0.620000,27146.878000,48191.151000,53.220000,46200.233000,11028.342000,35507.316000,14.976398,45.481941
